,youtube_id,path,label
2820,KzbVqJgL77Y,"./train_subset/KzbVqJgL77Y_000146_000156.mp4
",fixing hair
2821,-kzjeCMnOcw,"./train_subset/-kzjeCMnOcw_000062_000072.mp4
",riding camel
2822,kZkzTfq71C0,"./train_subset/kZkzTfq71C0_000283_000293.mp4
",baking cookies
2823,l08A9rDgT9Q,"./train_subset/l08A9rDgT9Q_000042_000052.mp4
",riding camel
2824,l0cn7tAvI4I,"./train_subset/l0cn7tAvI4I_000195_000205.mp4
",fixing hair
2825,L0NAR6kPsfI,"./train_subset/L0NAR6kPsfI_000151_000161.mp4
",spraying
2826,-L1UGukkW4Y,"./train_subset/-L1UGukkW4Y_000000_000010.mp4
",shot put
2827,L2b8iid80G4,"./train_subset/L2b8iid80G4_000050_000060.mp4
",stretching leg
2828,l2cc-JQCXaI,"./train_subset/l2cc-JQCXaI_000065_000075.mp4
",dying hair
2829,l2eZ0UybpYM,"./train_subset/l2eZ0UybpYM_000021_000031.mp4
",shot put
2830,L2ljuO7Mjso,"./train_subset/L2ljuO7Mjso_000000_000010.mp4
",shot put
2831,L2OZt13WwzE,"./train_subset/L2OZt13WwzE_000162_000172.mp4
",fixing hair
2832,L2U41Pt42X0,"./train_subset/L2U41Pt42X0_000232_000242.mp4
",dying hair
2833,-l3Cq12DG3Q,"./train_subset/-l3Cq12DG3Q_000296_000306.mp4
",baking cookies
2834,L3gel1QNBcI,"./train_subset/L3gel1QNBcI_000006_000016.mp4
",shot put
2835,l4C7UE0k5YA,"./train_subset/l4C7UE0k5YA_000017_000027.mp4
",flipping pancake
2836,L4GiFysE9Ow,"./train_subset/L4GiFysE9Ow_000000_000010.mp4
",shot put
2837,l4JTqT26VHw,"./train_subset/l4JTqT26VHw_000003_000013.mp4
",shot put
2838,l4WRPw2aG8Q,"./train_subset/l4WRPw2aG8Q_000316_000326.mp4
",baking cookies
2839,L4zqeASbQkA,"./train_subset/L4zqeASbQkA_000001_000011.mp4
",shot put
2840,L56IpO5K06s,"./train_subset/L56IpO5K06s_000086_000096.mp4
",wrapping present
2841,l5G1res9nXQ,"./train_subset/l5G1res9nXQ_000181_000191.mp4
",dying hair
2842,L5zgO9QKank,"./train_subset/L5zgO9QKank_000002_000012.mp4
",shot put
2843,l7lko6efTjY,"./train_subset/l7lko6efTjY_000154_000164.mp4
",baking cookies
2844,L7lYj-PYtfA,"./train_subset/L7lYj-PYtfA_000044_000054.mp4
",riding camel
2845,l7tyTnx0-bk,"./train_subset/l7tyTnx0-bk_000000_000010.mp4
",shot put
2846,l7zBRYRXddU,"./train_subset/l7zBRYRXddU_000020_000030.mp4
",balloon blowing
2847,l8wssKFdyKo,"./train_subset/l8wssKFdyKo_000264_000274.mp4
",baking cookies
2848,l9O3q-cIbH4,"./train_subset/l9O3q-cIbH4_000192_000202.mp4
",dying hair
2849,l9WBkGjTMoo,"./train_subset/l9WBkGjTMoo_000005_000015.mp4
",shot put
2850,la61ACgHFP0,"./train_subset/la61ACgHFP0_000711_000721.mp4
",flipping pancake
2851,la6PVJ6tcoY,"./train_subset/la6PVJ6tcoY_000142_000152.mp4
",dying hair
2852,-lAMMQFfoso,"./train_subset/-lAMMQFfoso_000006_000016.mp4
",stretching leg
2853,lauw-RNSH9I,"./train_subset/lauw-RNSH9I_000206_000216.mp4
",dying hair
2854,LAuYTxMAYg4,"./train_subset/LAuYTxMAYg4_000066_000076.mp4
",spraying
2855,lavt26StmT8,"./train_subset/lavt26StmT8_000071_000081.mp4
",fixing hair
2856,Lb20BZ0bHSs,"./train_subset/Lb20BZ0bHSs_000193_000203.mp4
",balloon blowing
2857,lb2N-7BHrP4,"./train_subset/lb2N-7BHrP4_000121_000131.mp4
",dying hair
2858,LBfesAzeLOg,"./train_subset/LBfesAzeLOg_000002_000012.mp4
",stretching leg
2859,-LbmsAhfpmk,"./train_subset/-LbmsAhfpmk_001331_001341.mp4
",wrapping present
2860,Lbp86R7BNTI,"./train_subset/Lbp86R7BNTI_000569_000579.mp4
",dying hair
2861,LBSJy4E7bZg,"./train_subset/LBSJy4E7bZg_000002_000012.mp4
",flipping pancake
2862,lBwftwhGO4A,"./train_subset/lBwftwhGO4A_000044_000054.mp4
",balloon blowing
2863,lbwoajYtLYE,"./train_subset/lbwoajYtLYE_000151_000161.mp4
",riding camel
2864,lbwXI-3xR9c,"./train_subset/lbwXI-3xR9c_000004_000014.mp4
",riding camel
2865,LbXEFh-xn4Y,"./train_subset/LbXEFh-xn4Y_000004_000014.mp4
",stretching leg
2866,lc5cVoiD7H0,"./train_subset/lc5cVoiD7H0_000022_000032.mp4
",flipping pancake
2867,lC99B57bwXE,"./train_subset/lC99B57bwXE_000151_000161.mp4
",flipping pancake
2868,lCb9K8bkwtY,"./train_subset/lCb9K8bkwtY_000251_000261.mp4
",spraying
2869,lCXPU2WuGUE,"./train_subset/lCXPU2WuGUE_000002_000012.mp4
",fixing hair
2870,Lcy3Tguwa78,"./train_subset/Lcy3Tguwa78_000327_000337.mp4
",baking cookies
2871,lD-f9a8-OLw,"./train_subset/lD-f9a8-OLw_000268_000278.mp4
",spraying
2872,LDQ71GNtp28,"./train_subset/LDQ71GNtp28_000179_000189.mp4
",wrapping present
2873,LeCqerENvKE,"./train_subset/LeCqerENvKE_000068_000078.mp4
",dying hair
2874,LegXiyVx3qQ,"./train_subset/LegXiyVx3qQ_000013_000023.mp4
",wrapping present
2875,leHHWkNuJaY,"./train_subset/leHHWkNuJaY_000474_000484.mp4
",dying hair
2876,lETROcKvjmM,"./train_subset/lETROcKvjmM_000300_000310.mp4
",dying hair
2877,LEy3vfg9ANU,"./train_subset/LEy3vfg9ANU_000055_000065.mp4
",wrapping present
2878,LEz1iK0ySXA,"./train_subset/LEz1iK0ySXA_000088_000098.mp4
",fixing hair
2879,LfCW2hMRn7U,"./train_subset/LfCW2hMRn7U_000000_000010.mp4
",wrapping present
2880,LFKKmqV70y0,"./train_subset/LFKKmqV70y0_000015_000025.mp4
",wrapping present
2881,lFKw4Oz28qU,"./train_subset/lFKw4Oz28qU_000001_000011.mp4
",stretching leg
2882,lFLcZE3HJnU,"./train_subset/lFLcZE3HJnU_000058_000068.mp4
",riding camel
2883,LfNCPNfOFp4,"./train_subset/LfNCPNfOFp4_000069_000079.mp4
",riding camel
2884,LFV-lcRq2WM,"./train_subset/LFV-lcRq2WM_000159_000169.mp4
",balloon blowing
2885,lFYWPyp9pWQ,"./train_subset/lFYWPyp9pWQ_000004_000014.mp4
",stretching leg
2886,LG1l5fAWA0Y,"./train_subset/LG1l5fAWA0Y_000150_000160.mp4
",balloon blowing
2887,LG8tDeM0xI4,"./train_subset/LG8tDeM0xI4_000004_000014.mp4
",fixing hair
2888,lGcbrH-LIJ0,"./train_subset/lGcbrH-LIJ0_001149_001159.mp4
",wrapping present
2889,lgCdrQpSCmU,"./train_subset/lgCdrQpSCmU_000128_000138.mp4
",dying hair
2890,lGcjrx7MEcM,"./train_subset/lGcjrx7MEcM_000052_000062.mp4
",baking cookies
2891,lghdaoRiCTw,"./train_subset/lghdaoRiCTw_000001_000011.mp4
",flipping pancake
2892,LhbZjZjShF8,"./train_subset/LhbZjZjShF8_000066_000076.mp4
",stretching leg
2893,lhgA6NzAv1Q,"./train_subset/lhgA6NzAv1Q_000004_000014.mp4
",riding camel
2894,-LHHfaxzj7I,"./train_subset/-LHHfaxzj7I_000000_000010.mp4
",riding camel
2895,lhKZvm9ukbs,"./train_subset/lhKZvm9ukbs_000128_000138.mp4
",riding camel
2896,LhwkaVb3cyo,"./train_subset/LhwkaVb3cyo_000022_000032.mp4
",flipping pancake
2897,LHwOtowJcG4,"./train_subset/LHwOtowJcG4_000003_000013.mp4
",shot put
2898,Li1s7egtPCc,"./train_subset/Li1s7egtPCc_000001_000011.mp4
",shot put
2899,li2bFXNZEts,"./train_subset/li2bFXNZEts_000048_000058.mp4
",stretching leg
2900,LI6X0I93dTc,"./train_subset/LI6X0I93dTc_000092_000102.mp4
",wrapping present
2901,l-IcD32C0LY,"./train_subset/l-IcD32C0LY_000001_000011.mp4
",fixing hair
2902,LiD0o7kPK-8,"./train_subset/LiD0o7kPK-8_000256_000266.mp4
",baking cookies
2903,LinsFrpBAgY,"./train_subset/LinsFrpBAgY_000002_000012.mp4
",flipping pancake
2904,LIuFxGSwQug,"./train_subset/LIuFxGSwQug_000498_000508.mp4
",spraying
2905,lIyqTKQ1tiQ,"./train_subset/lIyqTKQ1tiQ_000064_000074.mp4
",baking cookies
2906,LJ1IJkb4PmQ,"./train_subset/LJ1IJkb4PmQ_000000_000010.mp4
",riding camel
2907,LJa-jfU-8q4,"./train_subset/LJa-jfU-8q4_000453_000463.mp4
",wrapping present
2908,LjoSrpLo4MU,"./train_subset/LjoSrpLo4MU_000219_000229.mp4
",dying hair
2909,ljR7kNEWd8I,"./train_subset/ljR7kNEWd8I_000197_000207.mp4
",baking cookies
2910,LjscCu-fTPk,"./train_subset/LjscCu-fTPk_000021_000031.mp4
",spraying
2911,ljWQJvYiGC8,"./train_subset/ljWQJvYiGC8_000000_000010.mp4
",wrapping present
2912,ljWzQri36Qo,"./train_subset/ljWzQri36Qo_000010_000020.mp4
",shot put
2913,lka-1VKjrew,"./train_subset/lka-1VKjrew_000022_000032.mp4
",stretching leg
2914,LkAfx6NenJI,"./train_subset/LkAfx6NenJI_000003_000013.mp4
",shot put
2915,lkFIZxMIbEc,"./train_subset/lkFIZxMIbEc_000000_000010.mp4
",shot put
2916,lKkp8rRPmdw,"./train_subset/lKkp8rRPmdw_000001_000011.mp4
",shot put
2917,lknEoJAgO-Q,"./train_subset/lknEoJAgO-Q_000003_000013.mp4
",flipping pancake
2918,lKQGJC4u268,"./train_subset/lKQGJC4u268_000004_000014.mp4
",flipping pancake
2919,lktJEoNrOAU,"./train_subset/lktJEoNrOAU_000000_000010.mp4
",flipping pancake
2920,LKXrK68a2O0,"./train_subset/LKXrK68a2O0_000090_000100.mp4
",fixing hair
2921,LKzoGC1npcw,"./train_subset/LKzoGC1npcw_000828_000838.mp4
",baking cookies
2922,llJ85HhaxeQ,"./train_subset/llJ85HhaxeQ_000196_000206.mp4
",dying hair
2923,LlOB5970UVI,"./train_subset/LlOB5970UVI_000005_000015.mp4
",riding camel
2924,LLXg2-Fc6H4,"./train_subset/LLXg2-Fc6H4_000011_000021.mp4
",spraying
2925,lM77TZPToxg,"./train_subset/lM77TZPToxg_000400_000410.mp4
",wrapping present
2926,lmdbQda4dYM,"./train_subset/lmdbQda4dYM_000000_000010.mp4
",balloon blowing
2927,lMePnzq3tos,"./train_subset/lMePnzq3tos_000078_000088.mp4
",stretching leg
2928,LMgk0AE4mp4,"./train_subset/LMgk0AE4mp4_000135_000145.mp4
",baking cookies
2929,LmQfBsYjEgM,"./train_subset/LmQfBsYjEgM_000147_000157.mp4
",balloon blowing
2930,LMvTKYBz-f8,"./train_subset/LMvTKYBz-f8_000004_000014.mp4
",baking cookies
2931,LnA3oHj1B7c,"./train_subset/LnA3oHj1B7c_000091_000101.mp4
",wrapping present
2932,LNzXI2mz97k,"./train_subset/LNzXI2mz97k_000115_000125.mp4
",dying hair
2933,lo4kGmDzyFs,"./train_subset/lo4kGmDzyFs_000078_000088.mp4
",baking cookies
2934,lo64OO9nwH0,"./train_subset/lo64OO9nwH0_000267_000277.mp4
",dying hair
2935,lOpPCCReR5s,"./train_subset/lOpPCCReR5s_000003_000013.mp4
",flipping pancake
2936,lOSvwy5jN-M,"./train_subset/lOSvwy5jN-M_000119_000129.mp4
",stretching leg
2937,loxp87niIBw,"./train_subset/loxp87niIBw_000200_000210.mp4
",fixing hair
2938,lozI3IUjE6I,"./train_subset/lozI3IUjE6I_000317_000327.mp4
",dying hair
2939,lp9yjvGLPvc,"./train_subset/lp9yjvGLPvc_000022_000032.mp4
",wrapping present
2940,lpAKlWzftP4,"./train_subset/lpAKlWzftP4_000003_000013.mp4
",wrapping present
2941,lq8Xt1SNdDI,"./train_subset/lq8Xt1SNdDI_000042_000052.mp4
",riding camel
2942,lqeNnsSS8A8,"./train_subset/lqeNnsSS8A8_000003_000013.mp4
",shot put
2943,LQfin6sSnNQ,"./train_subset/LQfin6sSnNQ_000007_000017.mp4
",balloon blowing
2944,LQiWjeBo3Ss,"./train_subset/LQiWjeBo3Ss_000003_000013.mp4
",fixing hair
2945,Lr0hd1r-UBM,"./train_subset/Lr0hd1r-UBM_000108_000118.mp4
",dying hair
2946,Lr5GuPjfU7Q,"./train_subset/Lr5GuPjfU7Q_000040_000050.mp4
",wrapping present
2947,lRC7bF9SYrY,"./train_subset/lRC7bF9SYrY_000128_000138.mp4
",baking cookies
2948,lRHvArpggMs,"./train_subset/lRHvArpggMs_000086_000096.mp4
",balloon blowing
2949,lRk2VSsXDUk,"./train_subset/lRk2VSsXDUk_000004_000014.mp4
",flipping pancake
2950,lRPSpBoYZq0,"./train_subset/lRPSpBoYZq0_000009_000019.mp4
",balloon blowing
2951,LRue8Jxi6p8,"./train_subset/LRue8Jxi6p8_000113_000123.mp4
",dying hair
2952,LRvf9CWo93k,"./train_subset/LRvf9CWo93k_000009_000019.mp4
",flipping pancake
2953,L-s79uFtdZo,"./train_subset/L-s79uFtdZo_000016_000026.mp4
",stretching leg
2954,LS8Yqkxgos0,"./train_subset/LS8Yqkxgos0_000002_000012.mp4
",shot put
2955,lS-brrMr8v0,"./train_subset/lS-brrMr8v0_000045_000055.mp4
",wrapping present
2956,lSBzNB-7Uio,"./train_subset/lSBzNB-7Uio_000080_000090.mp4
",baking cookies
2957,-LSeaW6ctQA,"./train_subset/-LSeaW6ctQA_000045_000055.mp4
",spraying
2958,LSHZDBtQHLk,"./train_subset/LSHZDBtQHLk_000382_000392.mp4
",wrapping present
2959,lSogCs4Zdlk,"./train_subset/lSogCs4Zdlk_000001_000011.mp4
",stretching leg
2960,LssBSSbErJo,"./train_subset/LssBSSbErJo_000064_000074.mp4
",baking cookies
2961,lSUuE5afW78,"./train_subset/lSUuE5afW78_000323_000333.mp4
",fixing hair
2962,LSv7LNabsSE,"./train_subset/LSv7LNabsSE_000002_000012.mp4
",flipping pancake
2963,lsXtEVL5x6M,"./train_subset/lsXtEVL5x6M_000003_000013.mp4
",wrapping present
2964,lsZyPlxuZ6U,"./train_subset/lsZyPlxuZ6U_000012_000022.mp4
",baking cookies
2965,lt7M50ZRooI,"./train_subset/lt7M50ZRooI_000122_000132.mp4
",baking cookies
2966,L-tdLSKfMMg,"./train_subset/L-tdLSKfMMg_000026_000036.mp4
",riding camel
2967,LTLpkzAyThA,"./train_subset/LTLpkzAyThA_000106_000116.mp4
",spraying
2968,LTWdafYXUk8,"./train_subset/LTWdafYXUk8_000010_000020.mp4
",shot put
2969,LtwX8rrcEUQ,"./train_subset/LtwX8rrcEUQ_000144_000154.mp4
",spraying
2970,lTzs88NjYgQ,"./train_subset/lTzs88NjYgQ_000267_000277.mp4
",dying hair
2971,LtZssP6db1k,"./train_subset/LtZssP6db1k_000001_000011.mp4
",riding camel
2972,lU2KmimJ0mQ,"./train_subset/lU2KmimJ0mQ_000735_000745.mp4
",baking cookies
2973,lU6Z-1U2EQE,"./train_subset/lU6Z-1U2EQE_000098_000108.mp4
",stretching leg
2974,LU7Kn4EcNm0,"./train_subset/LU7Kn4EcNm0_000042_000052.mp4
",wrapping present
2975,lub79Xf7RU4,"./train_subset/lub79Xf7RU4_000027_000037.mp4
",balloon blowing
2976,luFpQ2RozjU,"./train_subset/luFpQ2RozjU_000003_000013.mp4
",baking cookies
2977,Lukz6t9JObU,"./train_subset/Lukz6t9JObU_000153_000163.mp4
",balloon blowing
2978,lV0osQ0DZ3o,"./train_subset/lV0osQ0DZ3o_000270_000280.mp4
",baking cookies
2979,Lv8UEJ5u0w4,"./train_subset/Lv8UEJ5u0w4_000033_000043.mp4
",balloon blowing
2980,LVaKbtazxL0,"./train_subset/LVaKbtazxL0_000120_000130.mp4
",balloon blowing
2981,lvBCri3tTvE,"./train_subset/lvBCri3tTvE_000047_000057.mp4
",dying hair
2982,lVPEsiiyIBo,"./train_subset/lVPEsiiyIBo_000002_000012.mp4
",stretching leg
2983,lWDPtgYjOnc,"./train_subset/lWDPtgYjOnc_000109_000119.mp4
",spraying
2984,lwjv7JiK5dg,"./train_subset/lwjv7JiK5dg_000049_000059.mp4
",dying hair
2985,LWLitnroehk,"./train_subset/LWLitnroehk_000024_000034.mp4
",flipping pancake
2986,LwO-FM2bKso,"./train_subset/LwO-FM2bKso_000823_000833.mp4
",baking cookies
2987,lX5pBl1ZMmg,"./train_subset/lX5pBl1ZMmg_000038_000048.mp4
",wrapping present
2988,lXaBeiY8BkI,"./train_subset/lXaBeiY8BkI_000173_000183.mp4
",baking cookies
2989,-LxaYFnEu2U,"./train_subset/-LxaYFnEu2U_000026_000036.mp4
",flipping pancake
2990,LXEhEOYLRWk,"./train_subset/LXEhEOYLRWk_000000_000010.mp4
",riding camel
2991,LXL3dk1Nd9w,"./train_subset/LXL3dk1Nd9w_000000_000010.mp4
",stretching leg
2992,lxlFU6oTFJQ,"./train_subset/lxlFU6oTFJQ_000016_000026.mp4
",shot put
2993,lxnC4zDlzOE,"./train_subset/lxnC4zDlzOE_000130_000140.mp4
",spraying
2994,LxqjGchCkS4,"./train_subset/LxqjGchCkS4_000098_000108.mp4
",baking cookies
2995,Ly0iK9tfXCc,"./train_subset/Ly0iK9tfXCc_000006_000016.mp4
",flipping pancake
2996,lYDMMUcc36s,"./train_subset/lYDMMUcc36s_000003_000013.mp4
",flipping pancake
2997,lYgMwSFByuo,"./train_subset/lYgMwSFByuo_000009_000019.mp4
",flipping pancake
2998,lyjnifPz4JI,"./train_subset/lyjnifPz4JI_000000_000010.mp4
",flipping pancake
2999,lykmHnb4mn4,"./train_subset/lykmHnb4mn4_000211_000221.mp4
",baking cookies
3000,LYQQM1JG-2c,"./train_subset/LYQQM1JG-2c_000022_000032.mp4
",wrapping present
3001,LZ3dx2riUBg,"./train_subset/LZ3dx2riUBg_000032_000042.mp4
",flipping pancake
3002,LzfEXwzWCmU,"./train_subset/LzfEXwzWCmU_000084_000094.mp4
",dying hair
3003,lzIL5AVgq1k,"./train_subset/lzIL5AVgq1k_000078_000088.mp4
",baking cookies
3004,LzlkRqwz0Og,"./train_subset/LzlkRqwz0Og_000009_000019.mp4
",stretching leg
3005,lZRslBHBEJ8,"./train_subset/lZRslBHBEJ8_000285_000295.mp4
",baking cookies
3006,LzuERfC2ZQE,"./train_subset/LzuERfC2ZQE_000003_000013.mp4
",flipping pancake
3007,-LzyV1PtJXE,"./train_subset/-LzyV1PtJXE_000155_000165.mp4
",wrapping present
3008,M0AqFDn5YC4,"./train_subset/M0AqFDn5YC4_000096_000106.mp4
",flipping pancake
3009,m0hVZd8IWUQ,"./train_subset/m0hVZd8IWUQ_001385_001395.mp4
",wrapping present
3010,M0ws7kRayl0,"./train_subset/M0ws7kRayl0_000012_000022.mp4
",fixing hair
3011,m0XnLK4XuE8,"./train_subset/m0XnLK4XuE8_000001_000011.mp4
",flipping pancake
3012,M1hPI8WvySo,"./train_subset/M1hPI8WvySo_000122_000132.mp4
",wrapping present
3013,m1kzQp3P3C8,"./train_subset/m1kzQp3P3C8_000080_000090.mp4
",balloon blowing
3014,m1VxNTmfeMc,"./train_subset/m1VxNTmfeMc_000000_000010.mp4
",flipping pancake
3015,M2QXKWrHRq8,"./train_subset/M2QXKWrHRq8_000027_000037.mp4
",balloon blowing
3016,M2xdggeRyPI,"./train_subset/M2xdggeRyPI_000001_000011.mp4
",baking cookies
3017,M3Rn8apnHLk,"./train_subset/M3Rn8apnHLk_000216_000226.mp4
",stretching leg
3018,m48Nt3wjRXQ,"./train_subset/m48Nt3wjRXQ_000002_000012.mp4
",flipping pancake
3019,M--4nNuB6vs,"./train_subset/M--4nNuB6vs_000004_000014.mp4
",balloon blowing
3020,M4W-MoYTrAg,"./train_subset/M4W-MoYTrAg_000013_000023.mp4
",stretching leg
3021,m54jKz7-Irw,"./train_subset/m54jKz7-Irw_000237_000247.mp4
",balloon blowing
3022,m61clgUj07I,"./train_subset/m61clgUj07I_000040_000050.mp4
",riding camel
3023,m6JIRHZg3hs,"./train_subset/m6JIRHZg3hs_000016_000026.mp4
",fixing hair
3024,M6sXLVNtTSA,"./train_subset/M6sXLVNtTSA_000026_000036.mp4
",riding camel
3025,M7CCW8tYu4Y,"./train_subset/M7CCW8tYu4Y_000107_000117.mp4
",stretching leg
3026,m7mNXJYj6OA,"./train_subset/m7mNXJYj6OA_000017_000027.mp4
",shot put
3027,m8AGzedeHcs,"./train_subset/m8AGzedeHcs_000002_000012.mp4
",shot put
3028,m8bq2YdwEII,"./train_subset/m8bq2YdwEII_000035_000045.mp4
",stretching leg
3029,M8Bt8z2LX5A,"./train_subset/M8Bt8z2LX5A_000008_000018.mp4
",stretching leg
3030,m8o6IVBbzSk,"./train_subset/m8o6IVBbzSk_000056_000066.mp4
",dying hair
3031,m8TUUGJAAhw,"./train_subset/m8TUUGJAAhw_000001_000011.mp4
",flipping pancake
3032,m9L24a6-wac,"./train_subset/m9L24a6-wac_000043_000053.mp4
",balloon blowing
3033,M9o6SAeBceo,"./train_subset/M9o6SAeBceo_000001_000011.mp4
",riding camel
3034,ma5V79URf0Y,"./train_subset/ma5V79URf0Y_000150_000160.mp4
",baking cookies
3035,Ma7qdTU4P9Y,"./train_subset/Ma7qdTU4P9Y_000000_000010.mp4
",shot put
3036,mAhA28uZ4so,"./train_subset/mAhA28uZ4so_000003_000013.mp4
",stretching leg
3037,mAl9lEUbbzc,"./train_subset/mAl9lEUbbzc_000064_000074.mp4
",dying hair
3038,MapEXqewO6M,"./train_subset/MapEXqewO6M_000011_000021.mp4
",shot put
3039,m-APsmKQwSA,"./train_subset/m-APsmKQwSA_000300_000310.mp4
",dying hair
3040,MaRpLS4516k,"./train_subset/MaRpLS4516k_000005_000015.mp4
",baking cookies
3041,MAxfpjVnFp8,"./train_subset/MAxfpjVnFp8_000002_000012.mp4
",wrapping present
3042,mB-1N02pThM,"./train_subset/mB-1N02pThM_000183_000193.mp4
",wrapping present
3043,MBCMWPnao1s,"./train_subset/MBCMWPnao1s_000008_000018.mp4
",flipping pancake
3044,MBiRR9AZdlM,"./train_subset/MBiRR9AZdlM_000129_000139.mp4
",riding camel
3045,mBMz7WHdcX4,"./train_subset/mBMz7WHdcX4_000004_000014.mp4
",balloon blowing
3046,mbNMwyPdWHw,"./train_subset/mbNMwyPdWHw_000056_000066.mp4
",balloon blowing
3047,mcaAM0OTkjc,"./train_subset/mcaAM0OTkjc_000115_000125.mp4
",wrapping present
3048,MChmSYIpyGA,"./train_subset/MChmSYIpyGA_000012_000022.mp4
",baking cookies
3049,mcpF04Vgi40,"./train_subset/mcpF04Vgi40_000007_000017.mp4
",shot put
3050,mcyPAa8I6y0,"./train_subset/mcyPAa8I6y0_000001_000011.mp4
",shot put
3051,mdnw3yTZa7o,"./train_subset/mdnw3yTZa7o_000014_000024.mp4
",wrapping present
3052,MdZRAz-AjvA,"./train_subset/MdZRAz-AjvA_000000_000010.mp4
",balloon blowing
3053,Me3ykrZobJE,"./train_subset/Me3ykrZobJE_000053_000063.mp4
",wrapping present
3054,MEEIJLMiCKw,"./train_subset/MEEIJLMiCKw_000121_000131.mp4
",dying hair
3055,m-eJ7vq00Ng,"./train_subset/m-eJ7vq00Ng_000027_000037.mp4
",dying hair
3056,MEjTszQNRHo,"./train_subset/MEjTszQNRHo_000004_000014.mp4
",shot put
3057,MEoW9TdGqnU,"./train_subset/MEoW9TdGqnU_000002_000012.mp4
",stretching leg
3058,meRzwVOnNOc,"./train_subset/meRzwVOnNOc_000003_000013.mp4
",baking cookies
3059,meTdZmRTMi4,"./train_subset/meTdZmRTMi4_000106_000116.mp4
",dying hair
3060,MewHDpWtOT8,"./train_subset/MewHDpWtOT8_000016_000026.mp4
",baking cookies
3061,Mf3IyeMF8ug,"./train_subset/Mf3IyeMF8ug_000161_000171.mp4
",wrapping present
3062,mfcKjFjLBXg,"./train_subset/mfcKjFjLBXg_000038_000048.mp4
",dying hair
3063,MfhsIQvSTgw,"./train_subset/MfhsIQvSTgw_000013_000023.mp4
",riding camel
3064,MfVB0etptfM,"./train_subset/MfVB0etptfM_000000_000010.mp4
",flipping pancake
3065,mgDVacMLN-s,"./train_subset/mgDVacMLN-s_000001_000011.mp4
",flipping pancake
3066,mggAAKzd3po,"./train_subset/mggAAKzd3po_000132_000142.mp4
",wrapping present
3067,mGHC4WET3gw,"./train_subset/mGHC4WET3gw_000164_000174.mp4
",wrapping present
3068,MGlsmwDHG2Q,"./train_subset/MGlsmwDHG2Q_000246_000256.mp4
",spraying
3069,MgZXAlH0Gp0,"./train_subset/MgZXAlH0Gp0_000003_000013.mp4
",shot put
3070,mH45Gb6ZXFA,"./train_subset/mH45Gb6ZXFA_000191_000201.mp4
",dying hair
3071,MhF1KNuaJzA,"./train_subset/MhF1KNuaJzA_000022_000032.mp4
",baking cookies
3072,MHIEhrMq1A4,"./train_subset/MHIEhrMq1A4_000106_000116.mp4
",dying hair
3073,MHmI0ix75-s,"./train_subset/MHmI0ix75-s_000000_000010.mp4
",shot put
3074,mH-UYGp2ILY,"./train_subset/mH-UYGp2ILY_000194_000204.mp4
",dying hair
3075,MHyypcyAKcI,"./train_subset/MHyypcyAKcI_000002_000012.mp4
",shot put
3076,mILz8G12FjI,"./train_subset/mILz8G12FjI_000083_000093.mp4
",fixing hair
3077,mIzJLdGhluA,"./train_subset/mIzJLdGhluA_000356_000366.mp4
",dying hair
3078,Mj0cK7wQ3dE,"./train_subset/Mj0cK7wQ3dE_000004_000014.mp4
",shot put
3079,MJenzD9jex0,"./train_subset/MJenzD9jex0_000365_000375.mp4
",baking cookies
3080,MJJ-7x2QIl0,"./train_subset/MJJ-7x2QIl0_000031_000041.mp4
",shot put
3081,mJL9xXgmRRE,"./train_subset/mJL9xXgmRRE_000000_000010.mp4
",spraying
3082,mJPQWIiAk20,"./train_subset/mJPQWIiAk20_000032_000042.mp4
",stretching leg
3083,MjvKdMEWxwc,"./train_subset/MjvKdMEWxwc_000035_000045.mp4
",baking cookies
3084,MK9Yhz5QxDY,"./train_subset/MK9Yhz5QxDY_000119_000129.mp4
",stretching leg
3085,mKA4HIyn8ec,"./train_subset/mKA4HIyn8ec_000319_000329.mp4
",fixing hair
3086,m-KTpO0CSKI,"./train_subset/m-KTpO0CSKI_000013_000023.mp4
",balloon blowing
3087,MKXqd8Xnenw,"./train_subset/MKXqd8Xnenw_000046_000056.mp4
",dying hair
3088,ML37dkA5LZE,"./train_subset/ML37dkA5LZE_000286_000296.mp4
",shot put
3089,mLC4tMivhgk,"./train_subset/mLC4tMivhgk_000035_000045.mp4
",spraying
3090,MleVjHU-wI8,"./train_subset/MleVjHU-wI8_000113_000123.mp4
",wrapping present
3091,mlhMzTjKZUk,"./train_subset/mlhMzTjKZUk_000230_000240.mp4
",spraying
3092,MlIARaw-6CA,"./train_subset/MlIARaw-6CA_000067_000077.mp4
",fixing hair
3093,mlKaXPTJ-gU,"./train_subset/mlKaXPTJ-gU_000092_000102.mp4
",wrapping present
3094,MLkHXDgXYHg,"./train_subset/MLkHXDgXYHg_000043_000053.mp4
",wrapping present
3095,Mllzpt4DJZE,"./train_subset/Mllzpt4DJZE_000026_000036.mp4
",baking cookies
3096,mLSjTAxWj6w,"./train_subset/mLSjTAxWj6w_000015_000025.mp4
",flipping pancake
3097,mLv27uwTTvs,"./train_subset/mLv27uwTTvs_000031_000041.mp4
",fixing hair
3098,mLzHkaUyGRM,"./train_subset/mLzHkaUyGRM_000091_000101.mp4
",riding camel
3099,MM6HGEUuwEc,"./train_subset/MM6HGEUuwEc_000033_000043.mp4
",wrapping present
